frame,id,x1,y1,x2,y2,class,conf
294,172,878,291,925,384,player,0.9227385520935059
294,416,555,308,596,398,player,0.9144850373268127
294,595,112,310,181,402,player,0.9214634299278259
294,475,951,233,1001,310,player,0.8949856162071228
294,605,64,388,124,499,player,0.9363096356391907
294,243,648,305,682,369,player,0.845569372177124
294,604,611,258,648,334,player,0.8988914489746094
294,505,431,224,468,306,player,0.8968801498413086
294,558,669,302,704,374,player,0.7362300157546997
294,384,665,335,700,394,player,0.831304132938385
295,8,379,238,426,319,player,0.8949044346809387
295,172,888,292,936,384,player,0.9299277067184448
295,416,555,308,595,397,player,0.9032983183860779
295,595,121,311,191,406,player,0.8874949812889099
295,475,953,234,1003,311,player,0.6969211101531982
295,605,70,388,138,498,player,0.9267013072967529
295,243,647,304,688,360,player,0.5974981188774109
295,604,613,259,652,333,player,0.9029366374015808
295,505,433,227,472,307,player,0.9041082262992859
295,558,666,302,697,362,player,0.6353806853294373
295,384,669,330,704,393,player,0.8513625264167786
295,243,673,303,705,377,player,0.6950277090072632
296,8,387,239,436,319,player,0.8534330129623413
296,172,898,293,947,385,player,0.9234996438026428
296,416,554,307,595,399,player,0.9161078333854675
296,595,143,312,192,390,player,0.7961931228637695
296,475,957,234,1005,312,player,0.7702493071556091
296,605,79,390,148,498,player,0.9339592456817627
296,243,648,305,681,348,player,0.715854287147522
296,604,615,260,653,332,player,0.8797664046287537
296,505,435,230,475,306,player,0.8972368240356445
296,558,669,302,698,367,player,0.5681981444358826
296,479,710,165,722,186,player,0.48896071314811707
296,641,147,343,190,408,player,0.805698573589325
296,243,675,303,707,380,player,0.8243973851203918
296,384,667,332,700,394,player,0.8305787444114685
297,8,400,258,444,320,player,0.7529495358467102
297,172,908,298,954,385,player,0.894567608833313
297,416,550,306,591,398,player,0.9264569282531738
297,595,154,312,200,405,player,0.8774498105049133
297,475,961,233,1007,312,player,0.8399547338485718
297,605,91,392,152,499,player,0.9272859692573547
297,243,648,305,690,344,player,0.605190098285675
297,604,617,261,651,331,player,0.8592684864997864
297,505,436,231,478,306,player,0.8971464037895203
297,558,666,301,693,359,player,0.6177599430084229
297,479,712,166,725,186,player,0.6896450519561768
297,243,680,304,707,374,player,0.8406350612640381
297,384,664,330,700,393,player,0.7689308524131775
297,384,670,340,706,394,player,0.7586620450019836
298,8,406,248,445,321,player,0.8700650930404663
298,172,916,297,960,384,player,0.889362096786499
298,416,545,305,587,396,player,0.9158018827438354
298,595,168,311,214,409,player,0.9172684550285339
298,475,965,231,1011,311,player,0.7421656847000122
298,605,108,393,157,501,player,0.9215506315231323
298,243,645,304,689,343,player,0.6135798096656799
298,604,619,261,649,333,player,0.8643872141838074
298,505,437,232,480,306,player,0.8780477046966553
298,558,660,300,694,355,player,0.5447310209274292
298,479,716,166,729,186,player,0.5242270231246948
298,243,680,302,708,370,player,0.8458023071289062
298,648,966,231,1011,310,goalkeeper,0.6769388914108276
298,384,664,328,697,392,player,0.8314158320426941
298,384,677,348,708,396,player,0.7271177172660828
299,8,415,248,449,324,player,0.8442047238349915
299,172,926,297,971,387,player,0.888416588306427
299,416,543,304,584,394,player,0.9228577613830566
299,595,179,311,223,412,player,0.8795866370201111
299,475,970,231,1013,310,player,0.6386985778808594
299,605,125,392,164,502,player,0.8675841093063354
299,604,620,261,650,334,player,0.8785161375999451
299,505,438,232,484,307,player,0.8888007402420044
299,558,656,300,697,361,player,0.4372336268424988
299,243,676,300,716,384,player,0.7249095439910889
299,648,971,230,1013,309,goalkeeper,0.5781622529029846
299,384,665,325,698,392,player,0.800808846950531
299,652,643,301,682,350,player,0.8341566324234009
299,465,128,448,161,502,player,0.6106821298599243
300,8,423,250,459,326,player,0.7632527947425842
300,172,935,292,981,388,player,0.9190031886100769
300,416,542,304,581,394,player,0.9203171730041504
300,595,188,309,235,411,player,0.8962138295173645
300,475,974,230,1015,309,player,0.5994473695755005
300,605,135,390,173,503,player,0.9087376594543457
300,604,618,262,651,335,player,0.8678561449050903
300,505,437,231,485,308,player,0.8668738007545471
300,243,675,299,717,382,player,0.7394144535064697
300,648,975,230,1016,309,goalkeeper,0.7904390096664429
300,384,668,327,697,390,player,0.7213576436042786
300,189,650,306,678,352,player,0.8392731547355652
300,384,684,345,712,394,player,0.8063287138938904
301,8,431,256,479,327,player,0.7995727062225342
301,172,942,289,989,389,player,0.897700309753418
301,416,540,303,580,392,player,0.923151969909668
301,595,197,306,247,407,player,0.9260990619659424
301,475,979,231,1020,311,player,0.5092281103134155
301,605,145,388,184,503,player,0.9091712832450867
301,604,617,264,652,331,player,0.5080761313438416
301,505,438,230,489,316,player,0.5994348526000977
301,243,676,298,721,384,player,0.8581583499908447
301,648,980,230,1019,311,goalkeeper,0.44780901074409485
301,189,655,306,679,346,player,0.791107714176178
301,656,674,334,712,390,player,0.8482782244682312
301,659,432,232,479,314,player,0.7232645153999329
302,8,433,238,492,329,player,0.9225848913192749
302,172,950,286,995,390,player,0.9115473031997681
302,416,537,301,579,391,player,0.9223335385322571
302,595,205,307,259,405,player,0.9215834140777588
302,475,983,231,1023,309,player,0.7753128409385681
302,605,152,388,200,502,player,0.9366152286529541
302,604,614,266,654,332,player,0.8500117063522339
302,243,679,297,724,384,player,0.8331530094146729
302,558,678,343,719,391,player,0.7414021492004395
302,384,671,324,691,368,player,0.7825062870979309
303,8,444,251,502,331,player,0.892376720905304
303,172,958,285,1003,391,player,0.9113905429840088
303,416,536,300,583,388,player,0.9311474561691284
303,595,217,308,271,406,player,0.9055607914924622
303,475,989,235,1027,312,player,0.7956666350364685
303,605,159,389,216,501,player,0.9220927953720093
303,604,610,266,663,337,player,0.8477720618247986
303,243,682,296,724,387,player,0.8331126570701599
303,648,989,232,1028,311,goalkeeper,0.626448929309845
303,558,683,343,723,392,player,0.656296968460083
303,479,735,169,749,191,player,0.4311307370662689
303,384,665,322,687,364,player,0.7970866560935974
303,219,429,229,466,302,player,0.8942685127258301
304,8,452,256,508,331,player,0.9096852540969849
304,172,967,284,1010,392,player,0.9135733842849731
304,416,534,298,588,387,player,0.9294047951698303
304,595,227,309,279,407,player,0.9118597507476807
304,475,994,242,1033,313,player,0.6441906690597534
304,605,167,390,229,500,player,0.9348815679550171
304,604,608,265,663,341,player,0.8878700733184814
304,243,681,293,726,384,player,0.6659786105155945
304,648,994,232,1033,299,goalkeeper,0.6260335445404053
304,558,686,336,722,393,player,0.8223711252212524
304,479,740,169,753,190,player,0.4300174415111542
304,667,0,340,20,434,player,0.8565117120742798
304,219,429,228,467,299,player,0.9055128693580627
304,558,660,294,709,363,player,0.7397681474685669
305,8,458,259,512,331,player,0.8959193229675293
305,172,975,284,1019,391,player,0.9076236486434937
305,416,535,296,593,387,player,0.9256958961486816
305,595,238,310,285,409,player,0.9013835787773132
305,475,998,237,1037,314,player,0.646314799785614
305,605,177,392,238,500,player,0.9263845682144165
305,604,609,265,662,343,player,0.8673161268234253
305,243,684,290,730,390,player,0.7971041798591614
305,648,997,232,1036,304,goalkeeper,0.6226065754890442
305,479,744,169,757,190,player,0.5060626268386841
305,667,0,338,31,435,player,0.9162405133247375
305,219,428,227,470,302,player,0.9069714546203613
305,669,0,289,28,356,player,0.8414220809936523
305,384,662,304,684,362,player,0.43592435121536255
306,8,465,259,515,331,player,0.8987497091293335
306,172,984,284,1029,392,player,0.9268349409103394
306,416,537,295,598,388,player,0.8955711126327515
306,595,248,309,292,409,player,0.9048055410385132
306,475,1004,249,1036,304,player,0.7590932846069336
306,605,190,393,242,501,player,0.8984555602073669
306,604,599,264,664,337,player,0.8053574562072754
306,243,691,289,734,386,player,0.8040571808815002
306,648,1003,232,1035,288,goalkeeper,0.5658591389656067
306,479,748,170,761,190,player,0.645061194896698
306,667,0,337,43,436,player,0.9197402596473694
306,219,429,226,472,304,player,0.9152615070343018
306,669,0,288,28,357,player,0.9051692485809326
306,558,687,320,720,392,player,0.7246155142784119
307,8,473,257,518,331,player,0.9038458466529846
307,172,991,285,1038,394,player,0.9134547114372253
307,416,540,295,603,386,player,0.8927174806594849
307,595,258,307,299,410,player,0.8356105089187622
307,475,1007,236,1044,314,player,0.8482681512832642
307,605,204,394,245,476,player,0.8327317833900452
307,604,594,263,660,345,player,0.8568498492240906
307,243,698,287,739,383,player,0.8670397400856018
307,648,1006,231,1043,309,goalkeeper,0.7786991000175476
307,479,752,170,766,192,player,0.48811501264572144
307,667,1,338,56,439,player,0.9116765856742859
307,219,428,226,474,305,player,0.9199666976928711
307,669,0,288,34,374,player,0.9054092168807983
307,674,623,286,653,350,player,0.6366018056869507
307,675,542,295,584,387,player,0.8930045366287231
307,558,688,316,721,389,player,0.7313340902328491
307,505,263,343,298,410,player,0.8109738230705261
307,189,671,311,695,363,player,0.6851207613945007
308,8,480,254,520,332,player,0.8902916312217712
308,172,997,288,1047,395,player,0.9291936755180359
308,416,541,294,606,378,player,0.8981572389602661
308,595,267,305,308,409,player,0.9056979417800903
308,475,1012,233,1050,316,player,0.7617472410202026
308,605,216,393,255,495,player,0.8180963397026062
308,604,594,263,656,350,player,0.8757143616676331
308,243,701,286,742,387,player,0.8720592260360718
308,648,1010,230,1049,310,goalkeeper,0.630851686000824
308,479,755,170,770,192,player,0.43480217456817627
308,667,9,338,65,441,player,0.9181033968925476
308,219,427,227,472,305,player,0.8987672328948975
308,669,5,287,42,381,player,0.9212836027145386
308,683,215,447,254,503,player,0.7825235724449158
308,558,662,304,718,382,player,0.8385563492774963
309,8,487,252,525,332,player,0.9102473258972168
309,172,1004,290,1054,397,player,0.9012212753295898
309,595,277,304,320,408,player,0.921454668045044
309,475,1016,228,1055,317,player,0.8304952383041382
309,605,227,391,264,486,player,0.7989490628242493
309,604,601,265,654,351,player,0.7919303178787231
309,243,707,285,748,387,player,0.9061737656593323
309,667,28,339,72,443,player,0.8570239543914795
309,219,423,226,469,306,player,0.9269329905509949
309,669,12,288,49,382,player,0.9118762016296387
309,683,225,447,263,503,player,0.7651054859161377
309,558,663,305,715,379,player,0.8580102324485779
309,558,610,284,657,353,player,0.8446685671806335
309,675,544,297,585,375,player,0.8390405178070068
310,8,493,250,530,331,player,0.895108163356781
310,172,1011,293,1060,398,player,0.9204731583595276
310,595,286,304,335,407,player,0.9242406487464905
310,475,1021,227,1061,316,goalkeeper,0.8699808120727539
310,605,238,390,269,464,player,0.7736339569091797
310,604,609,267,645,338,player,0.7425170540809631
310,243,712,287,753,389,player,0.8905598521232605
310,667,41,339,83,444,player,0.8861700296401978
310,219,417,225,467,307,player,0.9243670701980591
310,669,20,289,65,384,player,0.912347674369812
310,683,232,440,275,505,player,0.8888010382652283
310,558,666,305,720,380,player,0.8917918801307678
310,675,540,298,583,356,player,0.86318039894104
310,416,545,314,592,376,player,0.5943903923034668
310,479,765,170,779,192,player,0.7295323610305786
311,8,498,249,535,331,player,0.9132316708564758
311,172,1018,292,1066,399,player,0.921691358089447
311,595,294,304,345,404,player,0.9334355592727661
311,475,1027,229,1066,316,player,0.6948339343070984
311,243,715,287,757,390,player,0.8925138115882874
311,667,49,337,95,445,player,0.9266072511672974
311,219,413,225,469,308,player,0.9137740135192871
311,669,30,289,75,386,player,0.9148098826408386
311,683,239,405,289,505,player,0.9154680967330933
311,558,668,306,721,379,player,0.879931628704071
311,675,538,299,584,346,player,0.8208444714546204
311,692,1026,229,1066,315,goalkeeper,0.7605025768280029
311,416,541,326,588,378,player,0.4829447865486145
311,479,769,171,783,193,player,0.6342856884002686
311,558,609,272,661,354,player,0.6627822518348694
312,8,502,248,540,331,player,0.9004824161529541
312,172,1026,290,1071,399,player,0.9085618257522583
312,595,302,305,351,402,player,0.9209520816802979
312,475,1031,228,1072,315,player,0.4255921244621277
312,243,721,286,761,390,player,0.8860508799552917
312,667,55,336,107,444,player,0.9145124554634094
312,219,411,224,469,307,player,0.9224663972854614
312,669,39,288,79,387,player,0.8979015946388245
312,683,245,391,302,504,player,0.9264727830886841
312,558,671,305,722,383,player,0.8965047001838684
312,675,539,298,587,348,player,0.7687348127365112
312,648,1030,228,1072,314,goalkeeper,0.899562656879425
312,416,551,318,593,376,player,0.6326014995574951
312,479,774,171,787,193,player,0.5909811854362488
312,696,561,326,598,376,player,0.6523679494857788
312,698,571,333,598,377,player,0.4335506558418274
312,558,601,271,662,354,player,0.7503180503845215
312,604,600,272,641,350,player,0.7887120246887207
313,8,503,247,547,330,player,0.9236918091773987
313,172,1031,288,1075,400,player,0.915656566619873
313,595,312,306,356,403,player,0.9112774729728699
313,475,1036,233,1076,313,goalkeeper,0.8404632210731506
313,243,727,284,766,390,player,0.8977165222167969
313,667,60,336,123,443,player,0.928893506526947
313,219,412,224,467,308,player,0.9163853526115417
313,669,48,287,83,387,player,0.9010840654373169
313,683,255,386,312,503,player,0.906617283821106
313,558,673,304,719,383,player,0.8757779002189636
313,648,1036,229,1075,298,goalkeeper,0.6907698512077332
313,416,545,303,599,376,player,0.9094542860984802
313,479,778,172,791,193,player,0.7971298098564148
313,558,594,274,660,358,player,0.8694577813148499
313,604,594,275,640,356,player,0.7726888656616211
313,605,265,389,292,456,player,0.7823739051818848
314,8,505,248,552,329,player,0.9203055500984192
314,172,1036,286,1081,399,player,0.9200854897499084
314,595,323,305,365,404,player,0.9012297987937927
314,475,1039,232,1081,314,goalkeeper,0.8481035232543945
314,243,733,282,770,388,player,0.8802111148834229
314,667,68,337,135,441,player,0.9184904098510742
314,219,415,222,463,308,player,0.9060021638870239
314,669,55,286,90,387,player,0.9074021577835083
314,683,265,385,319,504,player,0.9117525219917297
314,558,675,304,714,380,player,0.8447065949440002
314,648,1037,231,1080,311,player,0.5315398573875427
314,416,545,297,602,375,player,0.8585983514785767
314,479,782,172,796,193,player,0.5895897150039673
314,604,598,279,639,353,player,0.8791886568069458
314,704,266,419,313,504,player,0.8641617298126221
315,8,511,250,557,329,player,0.9048938155174255
315,172,1040,284,1085,399,player,0.8962110280990601
315,595,332,303,373,405,player,0.9035722017288208
315,243,739,280,773,388,player,0.8903195858001709
315,667,80,338,142,442,player,0.9281980991363525
315,219,417,221,457,307,player,0.8958072662353516
315,669,60,285,98,387,player,0.8993270397186279
315,558,681,304,715,380,player,0.7479308247566223
315,648,1044,233,1081,312,goalkeeper,0.8205910921096802
315,416,548,293,609,375,player,0.9134716987609863
315,479,785,171,799,193,player,0.6969913244247437
315,604,599,284,642,360,player,0.8677871823310852
315,605,274,398,317,506,player,0.924918532371521
315,705,673,296,702,361,player,0.770882248878479
316,8,515,252,560,330,player,0.9019598364830017
316,172,1044,284,1088,400,player,0.9043769240379333
316,595,339,301,381,405,player,0.9018409252166748
316,243,741,280,776,386,player,0.8960369229316711
316,667,93,339,148,443,player,0.9219141006469727
316,219,416,218,448,308,player,0.8772947192192078
316,669,65,285,106,385,player,0.8959059119224548
316,558,674,296,715,380,player,0.9032090306282043
316,648,1051,238,1081,302,goalkeeper,0.8271769881248474
316,416,554,292,608,365,player,0.5042014122009277
316,479,789,172,803,194,player,0.4147535562515259
316,604,601,290,638,365,player,0.8719262480735779
316,605,284,392,320,499,player,0.8440285921096802
317,8,518,253,562,330,player,0.9097692370414734
317,172,1047,285,1092,399,player,0.9228107333183289
317,595,346,298,388,403,player,0.9042792320251465
317,243,745,279,780,385,player,0.9037050008773804
317,667,108,339,159,444,player,0.9283809661865234
317,219,414,216,442,308,player,0.885115921497345
317,669,69,285,111,384,player,0.9178583025932312
317,558,671,288,716,380,player,0.9169908761978149
317,648,1055,242,1082,300,goalkeeper,0.8400462865829468
317,416,557,291,613,366,player,0.8849033713340759
317,604,603,297,633,366,player,0.8045991063117981
317,605,300,430,328,504,player,0.8856061100959778
317,505,293,394,324,463,player,0.7618962526321411
318,8,518,252,563,330,player,0.9123233556747437
318,172,1048,285,1095,400,player,0.9278196692466736
318,595,352,297,393,400,player,0.9263702630996704
318,243,747,278,782,384,player,0.9046576619148254
318,667,119,338,169,444,player,0.9170631766319275
318,219,410,215,437,306,player,0.8866662979125977
318,669,74,285,112,383,player,0.9067758917808533
318,558,667,283,717,379,player,0.9206244945526123
318,648,1055,246,1085,303,goalkeeper,0.8626779317855835
318,416,557,289,609,366,player,0.8703868389129639
318,604,601,305,629,367,player,0.8410531878471375
318,605,302,442,335,507,player,0.7865775227546692
318,505,298,393,334,481,player,0.7879103422164917
319,8,517,250,557,330,player,0.9053305387496948
319,172,1047,287,1097,400,player,0.9223724007606506
319,595,358,318,396,397,player,0.8027400374412537
319,243,747,279,786,384,player,0.9182993173599243
319,667,125,337,179,444,player,0.936479926109314
319,219,405,214,432,307,player,0.8865273594856262
319,669,77,285,114,383,player,0.9191454648971558
319,558,662,279,717,380,player,0.930334210395813
319,648,1053,250,1088,307,player,0.5027400255203247
319,416,549,286,601,363,player,0.49901917576789856
319,604,602,314,626,366,player,0.5128844380378723
319,605,305,447,345,508,player,0.8698415756225586
319,505,302,392,340,469,player,0.7878254055976868
319,479,795,170,808,192,player,0.6835991144180298
319,475,1052,248,1091,311,goalkeeper,0.8426592350006104
320,8,514,247,550,330,player,0.902727484703064
320,172,1046,291,1097,401,player,0.9210200309753418
320,595,359,304,399,396,player,0.8745434880256653
320,243,746,279,788,385,player,0.9313290119171143
320,667,129,335,187,442,player,0.920759916305542
320,219,398,213,426,307,player,0.8782028555870056
320,669,78,284,115,382,player,0.9048913717269897
320,558,656,277,715,379,player,0.9313542246818542
320,648,1051,254,1091,310,goalkeeper,0.5340927839279175
320,416,543,283,596,363,player,0.8403334021568298
320,604,595,317,623,367,player,0.46774765849113464
320,505,305,391,352,495,player,0.9264574646949768
320,479,794,170,808,192,player,0.49836575984954834
320,475,1052,253,1091,310,player,0.5707305073738098
321,8,509,244,545,330,player,0.8963161110877991
321,172,1046,293,1096,402,player,0.9302658438682556
321,595,366,321,399,396,player,0.8178006410598755
321,243,742,276,787,384,player,0.9222390651702881
321,667,132,335,194,440,player,0.9208078980445862
321,219,389,214,420,307,player,0.8667958974838257
321,669,75,282,113,382,player,0.9088225960731506
321,558,651,277,711,379,player,0.9324600100517273
321,648,1051,257,1094,311,player,0.6956549286842346
321,416,537,280,588,362,player,0.8294231295585632
321,505,306,391,357,502,player,0.9298355579376221
322,8,503,242,539,329,player,0.8905484080314636
322,172,1043,294,1094,403,player,0.9196509122848511
322,595,366,327,400,396,player,0.7329175472259521
322,243,740,274,783,383,player,0.9144502878189087
322,667,136,337,197,439,player,0.9237735867500305
322,219,381,215,413,306,player,0.8775622844696045
322,669,71,280,111,382,player,0.907402753829956
322,558,644,276,705,378,player,0.9261294007301331
322,648,1056,262,1099,312,player,0.7527527809143066
322,416,528,277,574,360,player,0.8777527809143066
322,505,307,393,357,505,player,0.9259772896766663
322,719,354,300,392,365,player,0.8208550214767456
322,479,790,169,804,191,player,0.43967002630233765
323,8,497,240,531,320,player,0.8721173405647278
323,172,1038,294,1091,403,player,0.9003825783729553
323,243,735,272,777,380,player,0.9171106219291687
323,667,143,338,199,440,player,0.9164127707481384
323,219,372,215,405,307,player,0.845964252948761
323,669,67,278,105,381,player,0.901685357093811
323,558,637,275,693,377,player,0.9108899831771851
323,648,1057,263,1103,313,player,0.8646632432937622
323,416,516,273,568,360,player,0.8848330974578857
323,505,306,393,353,507,player,0.9032481908798218
323,719,353,295,394,386,player,0.8583723902702332
323,479,785,169,800,191,player,0.4114069640636444
324,8,489,240,521,310,player,0.883568286895752
324,172,1031,290,1084,402,player,0.9170068502426147
324,243,729,271,769,381,player,0.9071192741394043
324,667,152,338,197,440,player,0.8831154108047485
324,219,356,215,394,306,player,0.8857812285423279
324,669,59,278,98,380,player,0.9012243747711182
324,558,626,273,678,377,player,0.9044364094734192
324,648,1055,267,1106,316,player,0.8833770155906677
324,416,506,273,559,359,player,0.8447316884994507
324,505,303,393,346,489,player,0.8325963616371155
324,719,350,292,392,395,player,0.8969324231147766
324,479,778,168,793,190,player,0.7350957989692688
324,605,311,443,345,507,player,0.8528931140899658
325,8,478,240,509,294,player,0.844064474105835
325,172,1021,289,1075,401,player,0.9131302237510681
325,243,721,269,759,377,player,0.9079514741897583
325,667,153,338,195,440,player,0.9023423790931702
325,219,339,215,381,305,player,0.8570711016654968
325,669,49,279,89,380,player,0.8842250108718872
325,558,614,270,661,376,player,0.9189505577087402
325,648,1052,270,1109,318,player,0.8267011642456055
325,416,491,278,546,355,player,0.8143738508224487
325,505,297,393,341,502,player,0.8985088467597961
325,719,346,293,386,398,player,0.8754714131355286
325,479,770,167,785,190,player,0.4800746738910675
325,724,479,277,506,333,player,0.7114356160163879
326,8,462,240,497,294,player,0.8275441527366638
326,172,1007,288,1064,400,player,0.9211892485618591
326,243,711,269,750,373,player,0.919604480266571
326,667,143,336,193,441,player,0.9150139093399048
326,219,324,214,366,302,player,0.8925408124923706
326,669,38,279,78,378,player,0.902419924736023
326,558,600,267,642,375,player,0.8982986807823181
326,416,475,280,529,359,player,0.6940016150474548
326,505,289,392,333,507,player,0.8909916281700134
326,719,339,290,380,399,player,0.8998786807060242
326,675,461,280,494,351,player,0.6193531155586243
326,605,291,430,332,508,player,0.8463795185089111
327,8,452,242,484,292,player,0.8506144285202026
327,172,991,290,1051,399,player,0.926937997341156
327,243,698,269,740,372,player,0.9078598022460938
327,667,134,334,190,441,player,0.926891565322876
327,219,309,214,350,299,player,0.901213526725769
327,669,28,280,70,378,player,0.8981845378875732
327,558,584,264,624,375,player,0.8966506719589233
327,416,459,283,507,358,player,0.7057578563690186
327,505,280,391,316,478,player,0.7996476888656616
327,719,330,289,374,398,player,0.9117688536643982
327,675,442,283,475,358,player,0.837150514125824
327,605,285,438,323,509,player,0.8527481555938721
328,8,439,242,469,293,player,0.8551833629608154
328,172,974,292,1035,399,player,0.9370315074920654
328,243,685,271,730,371,player,0.865877628326416
328,667,124,332,187,439,player,0.9155164361000061
328,219,295,211,333,300,player,0.8963467478752136
328,669,17,278,57,377,player,0.9077286124229431
328,558,568,261,606,374,player,0.8966254591941833
328,505,270,389,305,497,player,0.8228849172592163
328,719,319,288,365,395,player,0.909223198890686
328,675,423,286,467,359,player,0.7322844862937927
328,728,426,286,489,357,player,0.5724201798439026
328,605,274,440,315,508,player,0.8552679419517517
329,8,425,242,455,297,player,0.8069564700126648
329,172,959,294,1021,400,player,0.9097313284873962
329,243,669,272,720,372,player,0.9002230763435364
329,667,117,333,184,438,player,0.915729820728302
329,219,281,209,316,301,player,0.8988626003265381
329,669,6,276,44,377,player,0.904839813709259
329,558,554,260,589,373,player,0.8832136988639832
329,505,259,388,306,505,player,0.912083625793457
329,719,306,288,356,394,player,0.9107833504676819
329,675,404,289,454,360,player,0.788143515586853
330,8,412,241,440,301,player,0.879338800907135
330,172,945,295,1009,401,player,0.9105327725410461
330,243,656,272,710,372,player,0.9126535654067993
330,667,114,333,176,438,player,0.8961533308029175
330,219,265,207,299,301,player,0.9027306437492371
330,669,0,275,31,376,player,0.9053812623023987
330,558,539,259,572,373,player,0.8822266459465027
330,505,247,389,302,509,player,0.8432406783103943
330,719,294,289,345,393,player,0.9206823110580444
330,479,708,165,726,189,player,0.475164532661438
330,675,386,292,438,360,player,0.8849200010299683
330,605,247,441,302,509,player,0.8855835795402527
331,8,398,239,425,300,player,0.8089834451675415
331,172,932,295,996,400,player,0.9150726199150085
331,243,644,270,701,371,player,0.9049031734466553
331,667,111,335,168,440,player,0.8953841924667358
331,219,246,206,281,300,player,0.8937367796897888
331,669,0,275,19,375,player,0.8324147462844849
331,558,522,260,556,373,player,0.8258437514305115
331,505,233,389,295,511,player,0.948750913143158
331,719,284,289,336,392,player,0.8995275497436523
331,675,367,296,412,347,player,0.689484179019928
331,605,232,431,294,510,player,0.8782810568809509
332,8,384,237,411,301,player,0.7888830900192261
332,172,920,294,981,400,player,0.8969505429267883
332,243,635,269,690,370,player,0.9124953150749207
332,667,112,337,170,441,player,0.9085888266563416
332,219,226,206,264,300,player,0.8967289328575134
332,505,218,390,284,512,player,0.9275517463684082
332,719,275,288,326,391,player,0.9035177230834961
332,675,347,299,393,351,player,0.6675938367843628
332,739,503,325,533,373,player,0.591557502746582
332,219,508,262,538,337,player,0.8362672924995422
332,505,383,237,411,335,player,0.619221568107605
332,479,681,164,699,187,player,0.4277782738208771
333,8,369,254,394,320,player,0.6465531587600708
333,172,906,292,964,400,player,0.9095385074615479
333,243,628,264,678,370,player,0.8995352387428284
333,667,110,337,170,443,player,0.9324057102203369
333,219,204,206,246,301,player,0.9106027483940125
333,505,204,391,270,513,player,0.9408749938011169
333,719,264,287,316,391,player,0.9183471202850342
333,675,327,302,375,353,player,0.43498480319976807
333,416,483,323,518,372,player,0.5682708621025085
333,219,491,264,523,337,player,0.7590540051460266
333,505,369,237,396,330,player,0.7770520448684692
334,8,354,262,379,327,player,0.7526019811630249
334,172,893,289,948,399,player,0.9298585057258606
334,243,619,260,665,368,player,0.8734607696533203
334,667,102,337,166,442,player,0.9482249021530151
334,219,184,208,228,301,player,0.9201503992080688
334,505,192,392,256,513,player,0.9404323697090149
334,719,253,285,305,391,player,0.9057620167732239
334,416,461,322,494,371,player,0.5113449096679688
334,219,475,265,508,334,player,0.5895857810974121
334,505,355,236,381,330,player,0.8280931115150452
334,558,472,264,505,368,player,0.6221721768379211
335,8,340,265,365,330,player,0.7639543414115906
335,172,884,284,932,398,player,0.9323664307594299
335,243,609,256,654,363,player,0.8986098170280457
335,667,92,335,162,442,player,0.9121154546737671
335,219,165,209,211,301,player,0.9276474118232727
335,505,181,393,241,514,player,0.9245031476020813
335,719,241,283,294,391,player,0.8960317373275757
335,505,341,237,367,330,player,0.8361479043960571
335,558,445,265,489,371,player,0.8942317366600037
335,479,641,164,658,187,player,0.6175780892372131
336,172,876,280,917,397,player,0.9258812069892883
336,243,598,254,644,360,player,0.9135470986366272
336,667,83,333,157,441,player,0.9198330640792847
336,219,148,211,197,302,player,0.9329856038093567
336,505,173,393,229,514,player,0.9194081425666809
336,719,230,281,276,391,player,0.9087088108062744
336,505,327,239,353,330,player,0.8698065876960754
336,558,426,265,473,372,player,0.8845462799072266
337,172,867,278,904,396,player,0.9211761951446533
337,243,590,253,634,358,player,0.9066833257675171
337,667,79,333,153,442,player,0.9153246283531189
337,219,132,211,184,302,player,0.9332536458969116
337,505,166,392,220,515,player,0.9222561120986938
337,719,219,281,262,391,player,0.8910569548606873
337,505,317,239,341,302,player,0.826852023601532
337,558,413,265,459,372,player,0.8950704336166382
337,8,315,271,338,331,player,0.8175927400588989
338,172,857,275,894,395,player,0.9212059378623962
338,243,584,252,626,356,player,0.8908771276473999
338,667,80,335,150,443,player,0.9282391667366028
338,219,119,211,172,301,player,0.9258081912994385
338,505,161,391,212,515,player,0.925277054309845
338,719,209,281,250,390,player,0.8856743574142456
338,505,307,238,329,289,player,0.8119894862174988
338,558,401,265,447,373,player,0.8885611295700073
338,675,305,271,326,332,player,0.8107909560203552
339,172,848,275,885,395,player,0.9326261878013611
339,243,579,252,620,361,player,0.909046471118927
339,667,87,337,147,443,player,0.9120137095451355
339,219,108,211,161,301,player,0.9296635389328003
339,505,156,391,208,517,player,0.9192642569541931
339,719,197,282,241,387,player,0.9112334251403809
339,505,297,237,319,288,player,0.7000197172164917
339,558,392,266,437,374,player,0.8719664216041565
339,675,294,271,316,333,player,0.8570008277893066
340,172,839,273,876,393,player,0.9279171824455261
340,243,573,253,611,362,player,0.8579740524291992
340,667,96,336,144,444,player,0.9364708662033081
340,219,97,208,151,300,player,0.9285063147544861
340,505,149,390,203,517,player,0.9362747669219971
340,719,189,282,233,387,player,0.8737751841545105
340,505,287,237,309,289,player,0.734824001789093
340,558,383,265,427,373,player,0.8875160217285156
340,675,284,271,306,332,player,0.8140577077865601
340,752,962,212,983,264,player,0.6354337334632874
340,479,589,163,604,186,player,0.42021968960762024
341,172,830,276,868,394,player,0.9365622997283936
